Radeon RX 570 Series
32,1,1
2647587.8121032584,2675898.203592814,2674754.1684480547,2667910.4477611934,2671327.9248505547,2674754.1684480547,2671327.9248505547,2650953.389830508,2649830.5802626004,2675898.203592814,2674754.1684480547,2674754.1684480547,2674754.1684480547,2670187.7934272294,2645348.837209302,2667910.4477611934,2674754.1684480547,2674754.1684480547,2674754.1684480547,2671327.9248505547,2674754.1684480547,2650953.389830508,2647587.8121032584,2673611.111111111,2674754.1684480547,2673611.111111111,2674754.1684480547,2675898.203592814,2672469.030328919,2652077.151335311,2674754.1684480547,2674754.1684480547,2673611.111111111,2674754.1684480547,2674754.1684480547,2648708.721422523,2646467.8510998306,2673611.111111111,2672469.030328919,2671327.9248505547,2672469.030328919,2674754.1684480547,2674754.1684480547,2652077.151335311,2648708.721422523,2675898.203592814,2673611.111111111,2674754.1684480547,2667910.4477611934,2653201.8659881256,2652077.151335311,2673611.111111111,2673611.111111111,2674754.1684480547,2673611.111111111,2675898.203592814,2673611.111111111,2649830.5802626004,2652077.151335311,2675898.203592814,2673611.111111111,2673611.111111111,2674754.1684480547,2648708.721422523,2650953.389830508,2674754.1684480547,2667910.4477611934,2674754.1684480547,2674754.1684480547,2672469.030328919,2674754.1684480547,2653201.8659881256,2650953.389830508,2674754.1684480547,2671327.9248505547,2675898.203592814,2674754.1684480547,2672469.030328919,2652077.151335311,2673611.111111111,2674754.1684480547,2670187.7934272294,2673611.111111111,2674754.1684480547,2673611.111111111,2650953.389830508,2650953.389830508,2675898.203592814,2674754.1684480547,2674754.1684480547,2670187.7934272294,2675898.203592814,2673611.111111111,2650953.389830508,2669048.6348122866,2672469.030328919,2673611.111111111,2675898.203592814,2674754.1684480547,2652077.151335311,2646467.8510998306
1662790.6976744186,1777975.13321492,2107368.4210526315,1774822.6950354609,2129787.234042553,1833333.3333333333,1857142.8571428568,1806859.2057761732,1826642.335766423,1864059.5903165734,1682352.9411764708,1917624.521072797,2014084.5070422534,1892249.5274102078,1107300.8849557522,1673913.0434782607,1966601.1787819252,1888679.2452830186,2026315.7894736843,2068181.8181818181,2152688.1720430106,2129787.234042553,1461313.8686131386,1982178.217821782,2034552.8455284552,2038696.5376782077,2038696.5376782077,2042857.142857143,2042857.142857143,2038696.5376782077,2047034.764826176,2047034.764826176,2038696.5376782077,2038696.5376782077,2042857.142857143,570370.3703703703,493833.25111001474,1731833.9100346023,1903041.825095057,1023517.382413088,1871028.0373831776,1627642.2764227642,1635620.9150326797,1571428.5714285716,1625000,1638297.8723404256,1662790.6976744186,1790697.6744186045,1936170.2127659575,1939922.4806201546,1921305.1823416508,1928709.0558766858,1947470.8171206224,1951267.0565302144,1840073.5294117643,2018145.1612903224,1903041.825095057,1892249.5274102078,1622366.2884927066,1840073.5294117643,1632952.691680261,1609324.7588424436,1765432.0987654317,1617124.394184168,1630293.1596091206,2030425.9634888435,1895833.3333333333,1649093.9044481055,1619741.1003236244,1635620.9150326797,1750000,1614516.1290322582,1714041.095890411,1630293.1596091206,1630293.1596091206,1846863.4686346862,1625000,1632952.691680261,1702380.9523809524,1630293.1596091206,1632952.691680261,1625000,1635620.9150326797,1816696.9147005442,1625000,1601600,1722891.5662650606,1638297.8723404256,1635620.9150326797,1573899.3710691822,1606741.573033708,1978260.8695652173,1990059.6421471173,1924999.9999999998,1034090.9090909091,1635620.9150326797,1635620.9150326797,1581358.6097946288,1665557.4043261232,1657284.7682119205,1662790.6976744186
32,1,2
5295175.624206517,5301906.779661016,5342655.849701109,5340375.586854459,5306403.731976251,5351796.407185628,5306403.731976251,5335820.895522387,5301906.779661016,5351796.407185628,5301906.779661016,5347222.222222222,5347222.222222222,5295175.624206517,5304154.302670622,5349508.336896109,5338097.269624573,5306403.731976251,5306403.731976251,5301906.779661016,5344938.060657838,5351796.407185628,5342655.849701109,5301906.779661016,5301906.779661016,5306403.731976251,5349508.336896109,5304154.302670622,5301906.779661016,5349508.336896109,5301906.779661016,5347222.222222222,5292935.702199661,5349508.336896109,5306403.731976251,5342655.849701109,5351796.407185628,5297417.442845046,5351796.407185628,5349508.336896109,5349508.336896109,5301906.779661016,5304154.302670622,5297417.442845046,5351796.407185628,5347222.222222222,5351796.407185628,5299661.160525201,5349508.336896109,5297417.442845046,5349508.336896109,5299661.160525201,5306403.731976251,5304154.302670622,5347222.222222222,5351796.407185628,5304154.302670622,5349508.336896109,5301906.779661016,5347222.222222222,5304154.302670622,5347222.222222222,5349508.336896109,5344938.060657838,5349508.336896109,5304154.302670622,5301906.779661016,5304154.302670622,5349508.336896109,5342655.849701109,5297417.442845046,5304154.302670622,5342655.849701109,5299661.160525201,5347222.222222222,5301906.779661016,5304154.302670622,5301906.779661016,5351796.407185628,5347222.222222222,5301906.779661016,5347222.222222222,5306403.731976251,5342655.849701109,5304154.302670622,5349508.336896109,5306403.731976251,5351796.407185628,5340375.586854459,5304154.302670622,5304154.302670622,5349508.336896109,5342655.849701109,5301906.779661016,5301906.779661016,5304154.302670622,5342655.849701109,5351796.407185628,5331273.966766085,5304154.302670622,5349508.336896109
2784422.80945758,3849999.9999999995,4012024.0480961925,4188284.518828451,4314655.172413792,4314655.172413792,4458797.327394209,1980217.6063303656,4448888.888888888,4498876.4044943815,4498876.4044943815,4478747.203579418,4296137.339055793,1227467.8111587982,4102459.0163934426,3530864.1975308633,3633393.8294010884,3902534.1130604288,3543362.831858407,4069105.6910569104,3562277.5800711736,4085714.285714286,3562277.5800711736,3626811.594202898,3500000,3549645.3900709217,4094069.529652352,3543362.831858407,4069105.6910569104,3568627.450980392,4052631.5789473685,4052631.5789473685,4136363.6363636362,3620253.1645569615,3512280.7017543856,3487804.87804878,3549645.3900709217,4069105.6910569104,3543362.831858407,4085714.285714286,3530864.1975308633,4060851.926977687,3518453.427065026,3770244.8210922787,3506129.5971978977,3518453.427065026,3813333.3333333326,3331114.8086522464,3784499.0548204156,3784499.0548204156,3820610.6870229,3791666.6666666665,3806083.650190114,3948717.948717949,3857418.1117533715,3791666.6666666665,3798861.4800759014,3996007.9840319357,3806083.650190114,3813333.3333333326,3784499.0548204156,3700554.5286506466,4232558.139534883,3820610.6870229,3835249.042145594,3857418.1117533715,3813333.3333333326,3806083.650190114,3813333.3333333326,3827915.869980879,3820610.6870229,3820610.6870229,3827915.869980879,3857418.1117533715,3835249.042145594,3640000,3849999.9999999995,3835249.042145594,3879844.9612403093,3813333.3333333326,3879844.9612403093,3894941.6342412448,3872340.425531915,3842610.3646833017,3864864.864864865,3506129.5971978977,3234248.788368336,3309090.909090909,3626811.594202898,3265905.383360522,3213483.146067416,3416382.2525597275,3555950.26642984,3894941.6342412448,4077393.0753564155,3749063.6704119844,3347826.0869565215,3347826.0869565215,3325581.395348837,3404761.904761905,3398981.324278438
32,1,4
10590351.248413034,10603813.559322031,10603813.559322031,10685311.699402219,10590351.248413034,10585871.404399322,10699016.673792219,10612807.463952502,10699016.673792219,10699016.673792219,10603813.559322031,10612807.463952502,10703592.814371256,10608308.605341244,10603813.559322031,10590351.248413034,10612807.463952502,10699016.673792219,10590351.248413034,10608308.605341244,10599322.321050402,10608308.605341244,10603813.559322031,10680751.173708918,10608308.605341244,10612807.463952502,10612807.463952502,10608308.605341244,10703592.814371256,10703592.814371256,10603813.559322031,10590351.248413034,10590351.248413034,10608308.605341244,10612807.463952502,10594834.885690091,10590351.248413034,10694444.444444444,10608308.605341244,10703592.814371256,10599322.321050402,10608308.605341244,10608308.605341244,10703592.814371256,10603813.559322031,10599322.321050402,10599322.321050402,10612807.463952502,10594834.885690091,10703592.814371256,10603813.559322031,10585871.404399322,10608308.605341244,10608308.605341244,10699016.673792219,10599322.321050402,10612807.463952502,10694444.444444444,10608308.605341244,10699016.673792219,10608308.605341244,10608308.605341244,10603813.559322031,10685311.699402219,10608308.605341244,10608308.605341244,10612807.463952502,10599322.321050402,10612807.463952502,10685311.699402219,10612807.463952502,10594834.885690091,10608308.605341244,10585871.404399322,10703592.814371256,10585871.404399322,10680751.173708918,10689876.121315677,10608308.605341244,10699016.673792219,10703592.814371256,10585871.404399322,10599322.321050402,10703592.814371256,10608308.605341244,10594834.885690091,10599322.321050402,10612807.463952502,10594834.885690091,10703592.814371256,10608308.605341244,10594834.885690091,10612807.463952502,10590351.248413034,10680751.173708918,10590351.248413034,10699016.673792219,10694444.444444444,10594834.885690091,10612807.463952502,10685311.699402219
6057488.653555219,8742358.07860262,8800000,4591743.119266055,4570776.255707762,6416666.666666667,8704347.826086957,8723311.546840958,8742358.07860262,8704347.826086957,8685466.377440346,8723311.546840958,8761487.964989059,8685466.377440346,8592274.678111587,1500187.3360809293,6915371.329879102,7568998.109640831,6891566.265060242,6879725.085910654,6752107.925801012,7554716.981132074,7540489.642184557,4818291.2154031275,7526315.789473684,7597722.960151803,7597722.960151803,7583333.333333333,7597722.960151803,8024048.096192385,7960238.568588469,1786702.365015618,3072908.6722947047,5159793.81443299,5227154.046997389,4829915.5609167665,4882926.8292682925,5061946.902654867,7074204.946996465,5240837.696335078,6426966.292134832,6227060.65318818,7149999.999999999,5289299.867899604,5819767.441860465,6355555.555555555,6039215.686274509,6335443.037974684,6763513.513513514,6266040.688575899,7333333.333333333,6618181.818181818,7626666.666666665,7805068.2261208575,8008000,7554716.981132074,7470149.253731343,7201438.848920862,6375796.178343949,6385964.912280701,7012259.194395795,6574712.643678161,6607260.726072608,6975609.75609756,7319926.873857403,7280000,6673333.333333334,6662229.617304493,7036906.854130052,6774957.698815567,7699999.999999999,6695652.173913043,7333333.333333333,6596375.617792422,6607260.726072608,7266787.658802177,6706867.671691792,7401109.057301293,7759689.922480619,7759689.922480619,8610752.688172042,6542483.660130719,7227436.823104693,7333333.333333333,6640132.669983416,6651162.790697674,6673333.333333334,7699999.999999999,6695652.173913043,6903448.275862069,7175627.240143369,6640132.669983416,7387453.874538745,6809523.80952381,6695652.173913043,7866404.715127701,6740740.740740741,6651162.790697674,6915371.329879102,6729411.764705883,6684474.123539232
32,1,8
21189669.771380182,21216617.21068249,21398033.347584438,21216617.21068249,21225614.927905004,21189669.771380182,21207627.118644062,21225614.927905004,21216617.21068249,21216617.21068249,21216617.21068249,21225614.927905004,21216617.21068249,21216617.21068249,21207627.118644062,21189669.771380182,21216617.21068249,21189669.771380182,21207627.118644062,21216617.21068249,21171742.808798645,21198644.642100804,21189669.771380182,21180702.496826068,21216617.21068249,21216617.21068249,21225614.927905004,21216617.21068249,21216617.21068249,21207627.118644062,21216617.21068249,21207627.118644062,21180702.496826068,21207627.118644062,21180702.496826068,21216617.21068249,21216617.21068249,21144909.16772285,21207627.118644062,21171742.808798645,21216617.21068249,21225614.927905004,21180702.496826068,21216617.21068249,21216617.21068249,21216617.21068249,21216617.21068249,21207627.118644062,21189669.771380182,21207627.118644062,21225614.927905004,21207627.118644062,21207627.118644062,21207627.118644062,21207627.118644062,21225614.927905004,21398033.347584438,21225614.927905004,21198644.642100804,21398033.347584438,21207627.118644062,21180702.496826068,21216617.21068249,21216617.21068249,21398033.347584438,21216617.21068249,21207627.118644062,21207627.118644062,21180702.496826068,21225614.927905004,21216617.21068249,21216617.21068249,21207627.118644062,21225614.927905004,21216617.21068249,21216617.21068249,21207627.118644062,21216617.21068249,21225614.927905004,21225614.927905004,21216617.21068249,21216617.21068249,21216617.21068249,21216617.21068249,21207627.118644062,21216617.21068249,21225614.927905004,21207627.118644062,21216617.21068249,21225614.927905004,21216617.21068249,21207627.118644062,21216617.21068249,21207627.118644062,21207627.118644062,21216617.21068249,21198644.642100804,21189669.771380182,21216617.21068249,21216617.21068249,21216617.21068249
