Intel(R) HD Graphics 520
35723837.69604286,39577307.15721132,36398294.000568666,42895419.36132426,43336876.671519004,43425082.26194919,43377994.64606418,43319278.535413355,43300230.00947098,43149897.19216637,43196490.63607221
1,32,256
37061532.26355774,38122790.383408844,41755328.47341102,42257218.043248035,42267159.12615623,42186950.17154458,42219763.02331818,42220169.155518934,42273207.45260179,40684620.89608037,42237291.83288251
36709337.00389998,37756875.930923626,41401293.661060795,41854765.40787968,41908890.01653271,41695943.194957905,41789863.7068473,41799415.51974661,41891746.84207081,40266360.50516648,41774180.91632946
1,32,512
43184641.37813776,43424703.56079402,46391579.856762126,46351650.37830988,46505692.10557082,45953526.09188788,45810695.49534682,46600708.78614072,46576229.78367435,46596962.856405534,45485486.93468962
43015053.763440855,43187746.70220303,46129491.995711826,46044871.27608873,46180247.292142026,45702942.72530101,45526183.82915162,46307206.7428127,46323963.92158281,46326059.42170593,45201860.85927913
1,32,1024
46879660.421445176,47685388.15668977,49130659.8811673,48393520.152662486,49115442.287210844,49122568.838040404,48457482.69332114,47665394.702011056,46937296.860561416,47394455.1674246,47480609.491780154
46750498.7286414,47505179.12393252,48936661.0758299,48234365.4329826,48940402.857757285,48955141.68801866,48334075.89201435,47580662.9962599,46862168.53135653,47315108.36571291,47407539.08184852
1,32,2048
47036301.440076016,49453307.46819733,49895373.75764011,49915285.07653177,49959572.47343004,50294234.28918522,49924633.16893323,49935678.97359624,49951937.060567655,50292947.88056106,49915629.73794513
46970710.45269,49366822.93110305,49804856.46060995,49827271.378213935,49873983.38349453,50201836.30151424,49841093.863685586,49841457.71686653,49851769.09840116,50205897.13232392,49823998.75452458
1,32,4096
50233459.13396487,50208338.88212401,50528194.383030854,50597610.62361854,50453835.95714919,50642580.249353446,50465806.25602031,50657140.68410049,50478269.47989059,50659296.75740564,50481400.504152864
50188304.94187757,50159789.97688178,50477051.62660082,50546436.74615171,50400972.4840175,50590383.601265125,50414494.68707002,50603069.974972755,50428086.22635958,50608696.511610664,50429638.23799522
1,32,8192
50370230.99012503,50164635.934171796,50561349.66461519,50601149.72901144,50576493.05846472,50574403.86491737,50590497.45179888,50528108.68626992,50440134.84031985,50608713.98023531,50564501.406572215
50339284.30987023,50137381.783199534,50518292.24302345,50573270.20537163,50545813.0510158,50543723.784453064,50559163.48749292,50497647.95218982,50409655.63409399,50577016.67417755,50538766.36547126
1,32,16384
49811678.37695516,50032943.50784652,50700891.87752541,50666332.679831155,50675157.10473974,50650575.709862426,50686402.97150237,50693029.51387036,50683630.55663977,50679592.67590188,50625719.6582278
49796123.134617515,50015806.637908824,50680576.03800663,50646817.967560716,50655288.502856806,50630964.858504556,50666221.402606525,50672849.224690765,50664043.84425703,50659924.22794933,50605445.47116667
2,32,1
812899.9224433245,752047.4245049235,792344.6344034608,786307.0999418206,798443.729208826,804820.9127726564,756742.0600785682,758133.165192168,774783.922645355,807343.9132593806,856791.3647975341
789344.9092344119,731227.6083936535,734611.4294109005,752181.1070998795,765128.9113304262,765421.7051890402,722876.7618359233,728988.9933668635,749812.5656020392,775932.9660951198,818010.7966628496
2,32,2
1430908.950596093,1479288.783225626,1496312.34827936,1349144.5632308675,1588874.797107492,1700242.685111251,1698257.7694277496,1700001.8421842782,1700037.964273454,1700158.3823247277,1700206.5543219035
1391249.9130555748,1436512.496409078,1396105.255810707,1311692.5700045903,1530023.7129962516,1635887.7893187208,1618808.6759469083,1610466.9887278583,1607877.8135048233,1616976.5561843168,1608912.4839124838
2,32,4
3012342.5442842403,3018783.1808357434,2652414.663010845,3277283.415937416,3182384.154698705,3400461.2826883574,3396155.104666262,3400148.1757954513,3400413.108643807,3400148.1757954513,3400100.010621947
2933059.6084756944,2944068.295554901,2585573.9400206828,3161371.8982140035,3072739.841769721,3247868.7992205895,3231079.8804619983,3222231.171969392,3222490.7362655066,3214463.6400160706,3214980.3102145786
2,32,8
6336079.828939422,6686583.931576627,6253214.797731893,5984689.765994051,5749582.841671527,6260391.105948459,6696611.172408379,6704561.0044578025,6696237.527109002,6703999.220736677,6703811.980416861
6159673.569943799,6494155.844155843,6031511.496419148,5791805.414796583,5566161.124252121,6041987.615163872,6404739.032981107,6397569.166799936,6361453.446767909,6339275.810157673,6364489.698512449
2,32,16
12927677.708798816,12149625.304017331,12226365.968384907,11864949.398773609,12245702.84809716,12942926.824788002,12929331.588046482,12928374.027434412,12912898.649657864,12927764.74452629,12927851.781425707
12519834.128784914,11837254.031661488,11828503.84387936,10512153.462094337,11903295.395373056,12358356.502934815,12286240.786240786,12241126.07099143,12038519.410171531,12098593.67911689,12086713.497998338
2,32,32
23653022.601053476,19098008.153590925,19490059.893208858,22008902.142764732,24646382.759578016,23272467.786118247,24911614.231857903,24597131.668059375,24812468.01267273,24597131.668059375,24506565.42762347
22864328.070300777,18845365.68130962,19101826.429509368,21133989.301987715,23994002.099265255,22836591.97944912,24084286.574352797,23305563.64695601,23486863.349478938,23189044.27215419,23101999.56688082
2,32,64
38577980.30715976,36814349.98367919,39418426.83045626,38197915.85991026,43500760.182791196,44981662.058838405,47985497.911441565,48047033.17399532,48039219.96419257,48008292.590083644,48038318.603499256
37755205.56833599,35894122.92507851,38523262.112548895,37367271.87810146,41687117.363553464,43541768.707482986,45718857.14285714,45160798.701756865,45323891.800028324,45275801.08934003,42702248.31543131
2,32,128
38883327.839921094,39692922.02647932,40245212.06808956,45127414.245941706,47087088.09638909,47087809.7751907,47081171.16452418,47084201.602381505,47081026.86768967,47084778.87287141,47067322.700543195
38457295.64094091,39181194.90695396,39479660.75558983,43940823.121546015,45826877.640151784,45986564.64417861,45937058.16916065,45935409.7890053,45922227.005309224,45943652.87298568,45861354.924228854
2,32,256
42376995.89485139,45618773.755866304,45928039.93885803,48713700.24335223,48704819.39363031,48753665.49573699,48643283.100401156,48739589.01312528,48706595.30451864,48698952.087210834,46790130.15620913
41882837.93289601,44940424.784974545,45430051.8134715,47756169.44283822,48226642.55575648,48090762.23749953,48104315.80331811,48198497.71268284,48121494.624464326,47820392.610993855,46218178.535968944
2,32,512
51371468.71302868,50077822.644459285,54733296.26532123,54744268.02796723,54739878.79509881,54691692.32496441,53749325.17283382,54386625.13646945,54763198.55972716,54785072.78556259,54755536.9481767
51037716.29056694,49756702.39333016,54304264.367450394,54331922.11788423,54355568.76565751,54320970.890265636,53446115.62829438,54003016.273109816,54357299.81635014,54441677.74174684,54339417.60760676
2,32,1024
55354913.666088134,55373245.97354197,57982897.37656479,57989135.51527402,56858821.09383473,57888122.661784574,57515385.71789797,57602732.26941771,57982952.0912449,57239994.32276232,57691454.905830786
55155345.871302694,55096592.31522429,57759363.80812723,57770115.979963,56635000.69127609,57651412.71244166,57189421.01501072,57334781.48898767,57763599.03436139,57018751.94868825,57475721.18082838
2,32,2048
58471686.584345505,58588124.20511925,59192345.27739591,59790797.54912331,59231758.74972595,59254934.90066057,59782435.37066961,59164987.85391229,59252477.9121451,59785590.90929219,59274369.42937388
58359066.120364934,58451665.19220341,59063691.86138722,59662069.14631767,59116709.1910364,59122681.73066654,59657898.49268186,59047686.04071231,59128314.08775981,59650253.80858493,59153416.72129917
2,32,4096
59446181.8137536,59308868.51002364,60145296.655655675,59147297.36973663,58311657.14295395,60081892.45668504,60129464.32269562,59903113.36385531,60121220.39115495,60168869.31014873,60132818.43329308
59383057.80571389,59241529.71325108,60073112.93085243,59094195.037507206,58263445.0506625,60011333.03838524,60054794.52054795,59831297.28624427,60048368.11128946,60095233.2051645,60059901.41543046
2,32,8192
60085990.387934715,59962161.39508691,60265435.83805608,60376803.392804965,60285472.4427295,58920956.570626795,60253299.14584743,60390503.35290466,60275119.88868718,60235232.4375336,60384216.32435957
60043571.20923077,59926965.46205419,60224091.785511345,60336169.65494284,60245570.27554886,58880739.615329884,60208999.5811072,60348213.858223855,60231662.86580533,60195462.86799173,60343591.160017535
2,32,16384
60240414.34071696,60261677.22532527,60450124.507023625,60401389.12735362,60450001.85037224,60447777.391113594,60450669.03422822,60450014.859387435,60476393.786518715,60438043.35884897,60439743.19769779
60212650.22718963,60231773.56823239,60422028.38268128,60374563.42066701,60422340.31294492,60419599.892919324,60422318.032105,60411179.66989535,60440415.48630784,60409776.52755939,60411669.67146328
4,32,1
650523.5088295058,624713.5988606419,699393.8054717224,797012.0472440876,762245.3415769229,827786.4536482287,827735.0699013042,827746.4879604393,827752.197108136,827763.6156397961,827757.9063345877
630103.3266129032,604107.5203865902,681081.4491964042,766066.6411336652,715327.945068307,773771.7601547388,770315.0273434491,780170.0600670879,777440.9203980099,772516.6074463155,774191.0512463229
4,32,2
1554444.9919685025,1434474.9775877055,1451889.7410451334,1326881.8208444747,1627254.7683765101,1544124.9588265896,1625425.513139795,1627243.7364399638,1627111.364867814,1627067.2457960984,1627287.8650836637
1509357.0781768789,1397373.2010618974,1392606.0015317134,1297735.67767469,1576450.1891551071,1494471.0101613868,1541342.3749711027,1528503.744459728,1528153.4112613646,1519446.9766028563,1528737.3891776216
4,32,4
2728052.374293512,2530320.7385643017,2825019.5388616403,2749458.299635052,2719999.0945593254,2683477.2023169464,2851753.4689736585,3042102.889695193,3045402.9994079894,3035562.4704359425,3045383.6797076785
2663736.8491143957,2466642.002713035,2720620.2393906415,2655602.7615507166,2595808.188955941,2577909.5244232505,2756425.2738923724,2923414.2063724054,2904945.1746423645,2878192.675732067,2859062.321326472
4,32,8
5785894.975227865,5709476.39079301,4965066.325350553,6061580.774156118,5798124.50418727,6055005.520829964,6060891.997294103,6054280.059523538,6060815.476193963,6060891.997294103,6047834.913791798
5626045.988327121,5573140.1504597375,4836073.500967118,5912066.799674869,5616961.527660769,5839147.569697854,5766757.964537985,5743987.364491349,5815380.1424625665,5843412.2115103705,5789709.8198133
4,32,16
10489970.996054232,10820952.600132562,10979847.675023006,10596777.59455384,10295866.429307584,11674507.72017366,11746208.453935936,11746208.453935936,11746783.31150651,11746280.308055295,11746280.308055295
10175251.176395778,10519063.896923482,10571183.193499371,9545785.360615639,10021669.693743344,11196977.118466167,11215812.7146562,11200895.982080359,11196193.674783094,11133096.77868225,11204817.589804634
4,32,32
19944117.417076655,18681075.030754637,19990210.820645276,23151532.493760265,21924342.404333297,23347595.94376153,23347595.94376153,23347170.128441352,23348163.721683852,23323915.83369741,23347595.94376153
19517716.655485757,18247918.804880828,19472588.986918166,19502254.72273004,21257522.417801395,22505766.52601969,22545403.31102501,22518435.12524627,22472579.172810897,22357971.21699036,22182851.59769876
4,32,64
27653939.459993783,24091559.49398838,28429607.849882457,31563412.94538574,31555373.194669396,31576259.108864658,31575739.869249303,31576259.108864658,31531925.72374211,31576518.73507627,31575739.869249303
27085777.157124117,23827860.918770008,27876137.798876353,30784147.74913428,30431417.2966291,30344853.742947895,29817571.974284913,30415510.35924729,30238767.893418998,30367889.168287706,30406840.855106883
4,32,128
28437186.35599393,31093015.215755768,30204225.883646753,33825761.37788163,33937256.72850982,33899586.11141959,33800604.75313335,34044282.76507851,34044509.112806775,33902878.0161591,33797109.60563091
28196030.924428973,30781186.88083101,29833554.732107483,33340139.59787478,33334062.443038303,33209536.41009676,33206090.633187205,33488411.029142465,33519101.358958915,33235402.549523585,33197479.318482406
4,32,256
27996044.23204737,27861031.161553208,30569461.073043242,30518840.735216565,30517658.463031057,30570708.200276587,30570981.973533347,29483615.256548505,30565568.257276796,30567575.366588272,30517597.836157378
27810430.040951107,27641985.705339987,30326522.393186692,30257708.444129292,30281327.987320956,30318980.62621382,30331192.98661296,29231338.341744114,30360326.815211844,30354567.54994368,30253775.43544537
4,32,512
31643286.741358038,31409042.75027457,33036972.283636324,33063335.09227292,32411937.88651154,33068673.21202551,33031395.79987934,32629196.79432317,33085250.157256592,33062872.53638025,33065381.16780074
31514915.773730755,31278324.822244484,32885983.109084483,32922774.237933274,32262713.199296847,32954132.691478472,32910712.90845052,32492207.72628052,32927220.114462096,32845059.94265518,32928702.34014777
4,32,1024
33895995.6716265,33764572.52779306,34142440.844848156,34487486.83733081,34197812.31647671,34493043.046455875,34184932.03533808,34471621.81290383,34167567.58809183,34268273.48612424,34393641.30029548
33841088.35804521,33605775.41510796,34062603.732542165,34402910.517705314,34121050.983214386,34418172.591220886,34110254.36910666,34385237.31499638,34075751.07224734,34194649.60666729,34309782.335579105
4,32,2048
34568057.314651884,34620371.12207392,35085061.884554885,35072110.26106949,35060228.4158645,35076900.29600715,35067456.62140966,35138436.0078671,35086033.51673024,35072480.603726834,35078637.44486872
34526202.22779621,34578895.47683041,35043017.504358545,35029532.68982124,35016237.84042535,35031629.64597305,35021087.49437889,35093512.80408195,35041518.67895734,35028214.73158551,35032828.01935507
4,32,4096
35118674.53681298,35042043.53342023,35268467.082131505,35333983.86505428,35293130.27853726,35283043.067398675,35212931.71932249,35288503.935407124,35278705.465604946,35285122.354508206,35291478.235844575
35098383.88788833,35015549.41818968,35242964.5867711,35315002.28886611,35271701.85304296,35257251.50039204,35187806.44518432,35261712.8454803,35250940.7772847,35262228.85618392,35267237.98011939
4,32,8192
35213988.64650873,35218063.07645371,35329492.80652737,35226874.8894463,35329736.56665939,35295981.176032186,35284762.70388704,35328280.403760225,35321548.321831346,35278392.78421708,35327013.5000436
35200793.31354918,35203757.900395185,35315976.55377777,35213214.638155065,35314667.397717535,35280405.09843893,35270061.93168659,35314332.512920424,35305764.66699677,35263640.37438046,35312384.218252845
4,32,16384
35238198.66558113,35233969.31131431,35272688.90421104,35273777.2643649,35266360.02891947,35287626.1819042,35257671.964281015,35286762.403627194,35284334.04538205,33893475.68862781,33860718.48624005
35229666.3298998,35224910.18911503,35263488.59280812,35264589.03881106,35257365.29618368,35278126.34696478,35247778.68053893,35277404.803697556,35276295.96315821,33886480.88595684,33854268.06453072
8,32,1
692361.052105829,719559.6755718117,705412.1826705317,672105.3754433766,703266.8036912992,747578.2854201277,759101.8232357159,753605.8175453856,743650.0749764238,762981.9322410276,747057.0882115458
675195.7871995678,657787.42436201,663152.3108547179,608444.3633266411,690247.7741735108,732620.320855615,743071.5506352626,736450.6627393225,725761.9738751814,746231.9056857185,729680.431927623
8,32,2
1370725.26726272,1368295.111133004,1221905.26179062,1367211.7482532293,1441539.4045850623,1453129.1098078461,1432505.909068254,1406690.2268628818,1400942.9706231821,1413108.5160361743,1400338.1470776256
1341965.7832941965,1236523.2443125616,1193579.1860603893,1340257.303671938,1412670.386326718,1424440.9628258082,1402173.15106905,1376126.590987272,1368313.038719387,1382499.3088194637,1365697.1186672128
8,32,4
2173814.2406238234,2153018.4880191637,2285930.2301867637,2047208.4958833246,2394729.748927127,2508648.2937723054,2523178.875828782,2554408.1317494856,2498711.320586099,2490195.4610515875,2479276.5407343097
2139136.9445484197,2125272.2732826862,2244515.5136621217,2015314.861460957,2348203.8037097906,2454233.1288343556,2473964.131106988,2500562.57032129,2444933.382227111,2437484.7672434803,2430819.7119766665
8,32,8
3516269.6273484654,3532272.1936049038,3896524.9063484897,3990721.8731139014,4124955.2763834847,4093753.5833647223,4096216.2594314604,4084245.1330192266,4079143.470647503,4096041.50394144,4070168.5145826675
3441204.301075269,3472870.908933067,3834371.7051662994,3922537.628082561,4054117.0509247533,4030629.722921914,4030629.722921914,4012437.3119358066,4021917.2573266975,4028194.542342161,3998800.479808077
8,32,16
7347852.816379122,7159474.432889604,7725918.084810185,7320875.214165652,8074376.112418626,8192607.285536958,8217570.423240994,8170471.416104891,8104707.335680316,8193935.75597721,8165051.603707582
7237595.549323804,7059114.16975472,7614370.687604091,7184303.865666951,7932579.813603013,8063696.83531546,8070610.783275331,8018038.783384276,7961391.113985769,8073053.831794561,8051929.753937502
8,32,32
10146419.166276827,10853368.607627787,10210868.023890538,11355073.361513399,11382502.294335855,11485031.719906352,11567084.709836261,11625279.209555492,11685235.419612866,11561060.621816361,11497995.130618751
9987890.893202672,10747624.00510461,10117989.25071135,11222498.860328926,11270716.675471034,11351470.223105025,11427673.629708981,11506561.679790026,11558509.101415776,11418703.393156597,11377297.451029187
8,32,64
13450661.908980872,14658208.646288965,14469113.582400177,15105677.065545317,15194127.770107659,14861076.393458115,15169431.093299864,15138725.134953007,15091667.874781447,15108915.93627158,15018455.768980129
13371158.787524285,14544264.679149244,14230601.627462314,14981719.4485406,15064582.941065714,14747678.624916475,15012290.083497513,14994002.998500748,14977863.05985866,14998922.06027089,14880364.532477796
8,32,128
13652605.275783086,14000127.08751064,14961817.678032752,15005736.407486249,14944060.398846028,14862787.437209595,15443028.535859374,14967765.597975845,15213976.234981759,15078099.02845674,14964834.781819409
13599575.05577393,13947180.336442081,14894735.004945021,14947257.80273928,14883997.814131407,14811324.902521143,15385599.07695636,14918168.045682322,15145858.968291529,15022155.46376267,14908785.987142457
8,32,256
15501999.051801955,15877275.476594085,16451307.369590398,16401204.174173975,16411174.084995685,16573269.154257555,16428400.259864476,16286335.58065964,16315768.034711784,16413778.06882469,16503605.701950507
15461416.752219336,15846011.96996986,16414738.44832118,16368353.418789757,16380711.082106503,16533781.078463031,16388050.72106614,16256109.717768818,16280712.464310015,16376310.453565648,16466469.003042132
8,32,512
16260958.541397395,16209889.321911741,16401606.940905673,16493027.370521227,16450655.51764089,16424461.29160762,16293106.957355728,16448678.255807403,16511007.076251246,16477269.226391446,16447146.094720019
16242599.57113674,16189857.688939197,16381235.123998668,16472666.793201845,16431541.554486612,16404115.996258182,16274709.976798143,16429538.125872329,16492031.795519255,16458847.353026262,16429907.141802872
8,32,1024
16550707.880097188,16594179.944291899,16732693.147146786,16876235.3499928,16964871.069222163,17053110.38716419,17438075.525226,16886740.281669002,16793017.461817663,16821762.14699337,16910690.69865873
16540296.791115647,16582989.238327486,16723069.813468235,16866314.881058257,16952895.857715856,17042752.39556533,17428741.6141077,16876932.66052082,16783116.299955096,16810472.6651948,16900327.741160396
8,32,2048
16905860.064095862,16909713.415270448,16980401.761549827,17012909.815429304,16889982.52094959,17023139.958048902,16817325.075498458,16834908.68903813,17193405.426918283,16887521.136732753,16908478.011511967
16899909.403100096,16903717.042904574,16974743.47743571,17006483.90399272,16885294.527419783,17017434.479458153,16812073.276237097,16829561.850672293,17187497.010530483,16881425.612529248,16902140.778774086
8,32,4096
17027202.6681931,16971095.87259389,17538027.78158539,17373636.681721516,17062107.89197917,16935125.71019821,16940978.391555794,16926503.47187505,17347655.128132742,17661080.63078456,17646205.32905333
17024039.896103896,16967445.312797707,17534461.230927937,17370047.635645404,17058912.744640365,16931874.207431093,16937383.84105259,16921487.768879555,17341971.842434134,17656100.78832469,17641068.573227443
8,32,8192
17228600.592496566,17477091.817558773,17707972.09002256,17518256.604562227,17640055.35070078,17642024.56151953,17631413.24418855,17624328.21799123,17647402.95846774,17637524.606105413,17634301.22915622
17225523.941441596,17473999.467215743,17704166.848545536,17515208.18822519,17636807.643689442,17637134.16616256,17626429.772090588,17620644.71948618,17644092.727320496,17633691.10162314,17630708.452489756
8,32,16384
17649790.942063414,17650818.72633793,17668507.68589202,17663869.1703237,17664680.226901095,17542759.60429414,17673830.28091952,17654738.777324155,17666601.923696306,17664062.76344386,17659879.08233802
17647676.704143405,17648640.40753254,17666174.599046826,17661753.042585965,17662626.89566715,17540612.29499238,17671354.93838777,17652524.799834523,17664489.119432844,17662030.990833133,17657562.034520183
16,32,1
643470.9505754188,577680.1816130051,617538.7467835763,605237.1781225489,588899.8044561349,615265.6135606855,675460.7009985659,674735.3628569833,675487.313697009,674163.0296540229,675354.2711711125
625962.320836202,567143.0191675173,604618.8259476452,589820.7124321774,563976.7664805729,597538.3880026288,647313.915857605,647272.0212283994,646142.9125209976,645434.010971281,647439.6322910597
16,32,2
1146809.621209187,1049174.7791491223,1007598.0106199879,1119409.7597709198,1178701.893583325,1279648.560277657,1279655.382523007,1278469.405679225,1279662.2048411006,1279628.0939780585,1279703.140277349
1124339.5165823495,953884.3054032142,984980.5485793075,1092348.861340178,1141471.2092678193,1230968.059572897,1234005.7992473317,1231195.3711682875,1232105.4576814093,1234081.9348469889,1224562.262764785
16,32,4
2004802.339526752,2037234.7422728115,1963771.8506202863,1770043.362289021,2121017.630007868,2200993.6462072604,2202447.767040497,2202407.348851109,2202488.1867134073,2202417.45325938,2200680.8574413364
1962615.9054113724,1997004.7923322683,1925676.3261769519,1743017.7334320943,2082348.6544167402,2137422.526180808,2096975.4154217115,2123692.7323883846,2133774.269255387,2068566.1099332955,2133205.353810057
16,32,8
2457647.9693219173,2458214.2940521534,2663799.2381198904,2906865.3637574646,2921602.2116643838,2921584.430789572,2921682.2282794346,2921566.650131188,2920047.20373533,2921593.3211999247,2920109.372270245
2434740.2696205224,2436965.0635070507,2622009.5693779904,2832943.842504072,2858041.008787597,2850099.7435166715,2850912.20068415,2858858.0004287856,2858960.157227086,2877364.59756887,2863257.345310095
16,32,16
2647273.289858307,2674488.2868184047,2960493.3654822684,2961169.0478961277,2961173.6143668653,2961155.34856842,2961169.0478961277,2959703.938306953,2960392.9525287505,2961132.5166372485,2851677.2367725982
2629549.898936782,2659442.5700942343,2924482.783829227,2913778.975544913,2914575.0610178136,2923360.797997698,2926408.1931236284,2925445.171669896,2931769.879076585,2935857.918684867,2832141.592920354
16,32,32
5143782.378480662,5557411.7333088005,5456399.323700541,5922338.095792255,5922338.095792255,5922328.96287895,5922301.564308036,5920868.059463765,5922310.69713684,5922301.564308036,5704676.102562747
5093131.325991469,5508864.943023376,5391919.668430097,5847576.239288129,5847042.057953008,5850141.66895165,5852709.3505970985,5859674.8205654025,5846401.169163317,5849072.466416887,5638038.86334408
16,32,64
5616109.189203637,5448739.097940756,5921680.598023607,5923064.252545298,5923068.820132402,5890142.417111303,5806751.100140083,5923077.955327743,5921634.9438774455,5922383.760781313,5815588.337925424
5582764.936764064,5411522.007473917,5883265.621265879,5885645.977011494,5887594.973968394,5853191.041855276,5768680.996800505,5890737.741127963,5889436.878910562,5887215.901251827,5779672.036408293
16,32,128
7579356.614269511,7539845.089175305,7897672.766190878,7897035.345012011,7754309.577994279,7897676.826528182,7896479.208043797,7766835.847293284,7897059.703166096,7897668.705857747,7772888.013940047
7551664.7396116005,7502713.600825215,7864546.727938466,7860683.319824135,7721894.811767473,7868365.571966833,7862807.724436145,7736127.7300361395,7865803.153380114,7865996.485234297,7743521.498221586
16,32,256
7693294.556878904,7676841.311498816,7814864.680505129,7897242.394111505,7825994.397247016,7849323.703100461,7896044.907369793,7820619.672000757,7897853.455241944,7831544.20176252,7832488.571231796
7681328.7369978,7661170.725284722,7798359.462332511,7879917.146031658,7807396.158291327,7832451.250925422,7881809.310072006,7793327.022181366,7882270.359469477,7815809.5575350905,7815857.277178757
16,32,512
8440201.646211995,8497667.849250004,8575343.146999389,8575976.27916689,8575363.491947915,8575089.441631768,8576538.875786157,8575357.508129505,8575627.985063875,8537888.538167737,8577321.845825154
8434449.303650994,8490559.342578053,8566453.642051727,8566210.015106471,8565035.067969803,8564992.088210598,8566152.693133209,8564877.477628168,8565980.731816258,8527563.592276664,8567413.953784093
16,32,1024
8504119.762972195,8525772.59180596,8570835.531981891,8573925.820448257,8553189.877990402,8554944.56265955,8574092.716373438,8565707.511585351,8577145.844691794,8554606.907065356,8575584.899099996
8498944.377315398,8520170.985395692,8565701.309400836,8569765.47633592,8548855.07716991,8550668.07938969,8570554.38577698,8561068.421510208,8572168.516669275,8549383.195296306,8570475.488296695
16,32,2048
8747562.928932894,8747395.126511976,8776555.206159452,8764072.293304756,8778819.127386136,8771900.315886786,8764240.111150378,8772955.463328732,8770009.826065166,8777078.293289931,8771096.1321239
8744954.648622893,8744331.161842326,8773859.255324617,8761477.649985734,8776314.205195244,8769141.189606866,8761676.29014333,8770346.518225124,8767035.475977171,8774445.611587964,8768304.037939671
16,32,4096
8760762.25185052,8758704.421071004,8771381.9150685,8761974.800008085,8770599.108230898,8772791.225630997,8766619.472003302,8771320.249484014,8769155.147768378,8775126.828373643,8713464.174106823
8759369.99569987,8757055.55492611,8769854.583974522,8760411.51853264,8769084.873942023,8771161.523117494,8765118.317265555,8769745.68995969,8767669.711072527,8773673.21634987,8712419.166681731
16,32,8192
8594291.093529364,8701669.938737655,8494756.539071789,8595614.98357003,8647321.462946657,8744394.916171052,8624141.477712467,8470993.951783584,8537421.743827306,8494137.837155603,8477714.99333739
8593732.279559556,8701090.809297891,8494100.704954378,8595049.465375705,8646756.629537458,8743792.682693856,8623526.400172453,8470389.633081257,8536813.515325444,8493588.199820297,8477153.964261485
16,32,16384
8474896.966187451,8569517.097199325,8588899.024566252,8592713.425211458,8579501.505942354,8511523.628860515,8501746.162705045,8500958.368761735,8508913.102279542,8509667.642327664,8507187.038246118
8474462.451163836,8569049.756339397,8588475.673887344,8592293.393284597,8579083.872264853,8511083.507798985,8501331.676403515,8500543.110885613,8508444.63331746,8509233.781790825,8506773.588776832
32,32,1
382229.6963179827,435821.0561385193,395179.5741392409,435688.15251100983,459918.3731693136,461284.8524038906,455099.54286182416,455289.45829951967,457399.49710313365,453531.05249801674,457723.9755674051
